"C:\DIANA\Section B\VolatilityWorkbench\vol.exe" -f "D:\SectionB\RAM Capture\RAM CAPTURE 3.raw" windows.ldrmodules.LdrModules 
Volatility 3 Framework 2.5.0
Pid	Process	Base	InLoad	InInit	InMem	MappedPath
6100	MSASCuiL.exe	0x77390000	True	True	True	\Windows\System32\SHCore.dll
6100	MSASCuiL.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
6100	MSASCuiL.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
6100	MSASCuiL.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
6100	MSASCuiL.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
6100	MSASCuiL.exe	0x779c0000	True	True	True	\Windows\System32\clbcatq.dll
1860	vmtoolsd.exe	0x69290000	True	True	True	\Windows\System32\version.dll
1860	vmtoolsd.exe	0xc40000	True	False	True	\Program Files\VMware\VMware Tools\vmtoolsd.exe
1860	vmtoolsd.exe	0xaf0000	False	False	False	\Windows\System32\en-US\propsys.dll.mui
1860	vmtoolsd.exe	0x800000	True	True	True	\Program Files\VMware\VMware Tools\gobject-2.0.dll
1860	vmtoolsd.exe	0x2280000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
1860	vmtoolsd.exe	0xd60000	True	True	True	\Program Files\VMware\VMware Tools\glib-2.0.dll
1860	vmtoolsd.exe	0x23c0000	True	True	True	\Program Files\VMware\VMware Tools\glibmm-2.4.dll
1860	vmtoolsd.exe	0x2490000	True	True	True	\Windows\WinSxS\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.6161_none_49768ef57548175e\MFC90ENU.DLL
1860	vmtoolsd.exe	0x2550000	False	False	False	\Windows\System32\msxml3r.dll
1860	vmtoolsd.exe	0x2590000	False	False	False	\Windows\System32\msxml6r.dll
1860	vmtoolsd.exe	0x2690000	False	False	False	\Windows\System32\en-US\shell32.dll.mui
1860	vmtoolsd.exe	0x2710000	False	False	False	\Windows\System32\en-US\crypt32.dll.mui
1860	vmtoolsd.exe	0x26f0000	False	False	False	\Windows\System32\en-US\msxml6r.dll.mui
1860	vmtoolsd.exe	0x10000000	True	True	True	\Program Files\VMware\VMware Tools\gmodule-2.0.dll
1860	vmtoolsd.exe	0xf030000	True	True	True	\Windows\System32\msxml3.dll
1860	vmtoolsd.exe	0xf370000	True	True	True	\Windows\System32\AppxPackaging.dll
1860	vmtoolsd.exe	0xfdd0000	True	True	True	\Windows\System32\OpcServices.dll
1860	vmtoolsd.exe	0x68560000	True	True	True	\Windows\System32\mpr.dll
1860	vmtoolsd.exe	0x62dd0000	True	True	True	\Windows\System32\msimg32.dll
1860	vmtoolsd.exe	0x5f080000	True	True	True	\Windows\System32\edputil.dll
1860	vmtoolsd.exe	0x55bf0000	True	True	True	\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll
1860	vmtoolsd.exe	0x555c0000	True	True	True	\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll
1860	vmtoolsd.exe	0x5edc0000	True	True	True	\Windows\System32\linkinfo.dll
1860	vmtoolsd.exe	0x60280000	True	True	True	\Windows\System32\DataExchange.dll
1860	vmtoolsd.exe	0x5f0c0000	True	True	True	\Windows\System32\thumbcache.dll
1860	vmtoolsd.exe	0x656c0000	True	True	True	\Windows\System32\msxml6.dll
1860	vmtoolsd.exe	0x62fb0000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.17133.1_none_8ef46b6857102159\comctl32.dll
1860	vmtoolsd.exe	0x62e40000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17133.1_none_ac4e38d4386f04d2\GdiPlus.dll
1860	vmtoolsd.exe	0x684a0000	True	True	True	\Program Files\VMware\VMware Tools\plugins\common\vix.dll
1860	vmtoolsd.exe	0x67f70000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17133.1_none_2c86c9b624d6e8aa\comctl32.dll
1860	vmtoolsd.exe	0x68550000	True	True	True	\Program Files\VMware\VMware Tools\plugins\common\hgfsUsability.dll
1860	vmtoolsd.exe	0x69080000	True	True	True	\Program Files\VMware\VMware Tools\pcre.dll
1860	vmtoolsd.exe	0x685a0000	True	True	True	\Program Files\VMware\VMware Tools\plugins\common\hgfsServer.dll
1860	vmtoolsd.exe	0x68580000	True	True	True	\Program Files\VMware\VMware Tools\hgfs.dll
1860	vmtoolsd.exe	0x68ba0000	True	True	True	\Windows\System32\vsocklib.dll
1860	vmtoolsd.exe	0x691c0000	True	True	True	\Program Files\VMware\VMware Tools\vmtools.dll
1860	vmtoolsd.exe	0x690d0000	True	True	True	\Program Files\VMware\VMware Tools\iconv.dll
1860	vmtoolsd.exe	0x69270000	True	True	True	\Program Files\VMware\VMware Tools\intl.dll
1860	vmtoolsd.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
1860	vmtoolsd.exe	0x72f00000	True	True	True	\Windows\System32\winmm.dll
1860	vmtoolsd.exe	0x70570000	True	True	True	\Program Files\VMware\VMware Tools\sigc-2.0.dll
1860	vmtoolsd.exe	0x6d200000	True	True	True	\Windows\WinSxS\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.9415_none_508df7e2bcbccb90\msvcr90.dll
1860	vmtoolsd.exe	0x6c3c0000	True	True	True	\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll
1860	vmtoolsd.exe	0x6bd80000	True	True	True	\Windows\WinSxS\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.6161_none_4bf7e3e2bf9ada4c\mfc90u.dll
1860	vmtoolsd.exe	0x69ac0000	True	True	True	\Windows\System32\secur32.dll
1860	vmtoolsd.exe	0x6c360000	True	True	True	\Program Files\VMware\VMware Tools\VMToolsHook.dll
1860	vmtoolsd.exe	0x6d160000	True	True	True	\Windows\WinSxS\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.9415_none_508df7e2bcbccb90\msvcp90.dll
1860	vmtoolsd.exe	0x6d090000	True	True	True	\Windows\System32\IconCodecService.dll
1860	vmtoolsd.exe	0x6fc80000	True	True	True	\Windows\System32\TextInputFramework.dll
1860	vmtoolsd.exe	0x6ec60000	True	True	True	\Windows\System32\iertutil.dll
1860	vmtoolsd.exe	0x6e940000	True	True	True	\Windows\System32\urlmon.dll
1860	vmtoolsd.exe	0x6fc00000	True	True	True	\Windows\System32\LanguageOverlayUtil.dll
1860	vmtoolsd.exe	0x6fbe0000	True	True	True	\Windows\System32\BCP47mrm.dll
1860	vmtoolsd.exe	0x6fc20000	True	True	True	\Windows\System32\InputHost.dll
1860	vmtoolsd.exe	0x6fde0000	True	True	True	\Windows\System32\MrmCoreR.dll
1860	vmtoolsd.exe	0x6fd00000	True	True	True	\Windows\System32\Windows.UI.dll
1860	vmtoolsd.exe	0x70550000	True	True	True	\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
1860	vmtoolsd.exe	0x71440000	True	True	True	\Windows\System32\CoreUIComponents.dll
1860	vmtoolsd.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll
1860	vmtoolsd.exe	0x711a0000	True	True	True	\Windows\System32\xmllite.dll
1860	vmtoolsd.exe	0x72780000	True	True	True	\Windows\System32\CoreMessaging.dll
1860	vmtoolsd.exe	0x71ec0000	True	True	True	\Windows\System32\d3d11.dll
1860	vmtoolsd.exe	0x717a0000	True	True	True	\Windows\System32\WindowsCodecs.dll
1860	vmtoolsd.exe	0x72640000	True	True	True	\Windows\System32\dcomp.dll
1860	vmtoolsd.exe	0x72db0000	True	True	True	\Windows\System32\wtsapi32.dll
1860	vmtoolsd.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
1860	vmtoolsd.exe	0x72ed0000	True	True	True	\Windows\System32\winmmbase.dll
1860	vmtoolsd.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
1860	vmtoolsd.exe	0x737d0000	True	True	True	\Windows\System32\dxgi.dll
1860	vmtoolsd.exe	0x732c0000	True	True	True	\Windows\System32\dwmapi.dll
1860	vmtoolsd.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
1860	vmtoolsd.exe	0x73410000	True	True	True	\Windows\System32\twinapi.appcore.dll
1860	vmtoolsd.exe	0x73390000	True	True	True	\Windows\System32\rmclient.dll
1860	vmtoolsd.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll
1860	vmtoolsd.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
1860	vmtoolsd.exe	0x74720000	True	True	True	\Windows\System32\fltLib.dll
1860	vmtoolsd.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
1860	vmtoolsd.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
1860	vmtoolsd.exe	0x74250000	True	True	True	\Windows\System32\cryptbase.dll
1860	vmtoolsd.exe	0x74660000	True	True	True	\Windows\System32\sspicli.dll
1860	vmtoolsd.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
1860	vmtoolsd.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
1860	vmtoolsd.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
1860	vmtoolsd.exe	0x74790000	True	True	True	\Windows\System32\msasn1.dll
1860	vmtoolsd.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
1860	vmtoolsd.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
1860	vmtoolsd.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
1860	vmtoolsd.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
1860	vmtoolsd.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
1860	vmtoolsd.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
1860	vmtoolsd.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
1860	vmtoolsd.exe	0x74ef0000	True	True	True	\Windows\System32\windows.storage.dll
1860	vmtoolsd.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
1860	vmtoolsd.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
1860	vmtoolsd.exe	0x75620000	True	True	True	\Windows\System32\shlwapi.dll
1860	vmtoolsd.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
1860	vmtoolsd.exe	0x75720000	True	True	True	\Windows\System32\shell32.dll
1860	vmtoolsd.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
1860	vmtoolsd.exe	0x76fa0000	True	True	True	\Windows\System32\imm32.dll
1860	vmtoolsd.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
1860	vmtoolsd.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
1860	vmtoolsd.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
1860	vmtoolsd.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
1860	vmtoolsd.exe	0x77110000	True	True	True	\Windows\System32\psapi.dll
1860	vmtoolsd.exe	0x771f0000	True	True	True	\Windows\System32\msctf.dll
1860	vmtoolsd.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
1860	vmtoolsd.exe	0x77390000	True	True	True	\Windows\System32\SHCore.dll
1860	vmtoolsd.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
1860	vmtoolsd.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
1860	vmtoolsd.exe	0x77b30000	True	True	True	\Windows\System32\ws2_32.dll
1860	vmtoolsd.exe	0x779c0000	True	True	True	\Windows\System32\clbcatq.dll
1004	OneDrive.exe	0x69290000	True	True	True	\Windows\System32\version.dll
1004	OneDrive.exe	0xad0000	True	False	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\OneDrive.exe
1004	OneDrive.exe	0x4b30000	False	False	False	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSync.LocalizedResources.dll
1004	OneDrive.exe	0x5440000	False	False	False	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\en\FileSync.LocalizedResources.dll.mui
1004	OneDrive.exe	0x53c0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSync.LocalizedResources.dll
1004	OneDrive.exe	0x4fc0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSync.Resources.dll
1004	OneDrive.exe	0x5490000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
1004	OneDrive.exe	0x5e10000	False	False	False	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\en\FileSync.LocalizedResources.dll.mui
1004	OneDrive.exe	0x6050000	False	False	False	\Windows\System32\en-US\Windows.Security.Authentication.Web.Core.dll.mui
1004	OneDrive.exe	0x65c0000	False	False	False	\Windows\System32\winnlsres.dll
1004	OneDrive.exe	0x65d0000	False	False	False	\Windows\System32\en-US\winnlsres.dll.mui
1004	OneDrive.exe	0x51db0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncEvents.dll
1004	OneDrive.exe	0x6970000	False	False	False	\Windows\System32\en-US\windows.storage.dll.mui
1004	OneDrive.exe	0x6b40000	False	False	False	\Windows\System32\en-US\propsys.dll.mui
1004	OneDrive.exe	0x51a70000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncCxP.dll
1004	OneDrive.exe	0x51c50000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\WnsClientApi.dll
1004	OneDrive.exe	0x51ae0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\adal.dll
1004	OneDrive.exe	0x51c30000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\msvcp140_atomic_wait.dll
1004	OneDrive.exe	0x51d10000	True	True	True	\Windows\System32\credui.dll
1004	OneDrive.exe	0x51d20000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncSqlite3.dll
1004	OneDrive.exe	0x55bc0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\vcruntime140.dll --> For Microsoft Visual Studio C++
1004	OneDrive.exe	0x549c0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncSessions.dll
1004	OneDrive.exe	0x53210000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5Gui.dll
1004	OneDrive.exe	0x52030000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncFSNtfsWB.dll
1004	OneDrive.exe	0x51ea0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncFALWB.dll
1004	OneDrive.exe	0x51dd0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncFS.dll
1004	OneDrive.exe	0x51f30000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncFSCache.dll
1004	OneDrive.exe	0x52b40000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\libcrypto-1_1.dll
1004	OneDrive.exe	0x52110000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncFSNtfs.dll
1004	OneDrive.exe	0x52dc0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5Widgets.dll
1004	OneDrive.exe	0x53ae0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5Core.dll
1004	OneDrive.exe	0x53780000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5Quick.dll
1004	OneDrive.exe	0x54020000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\SyncEngine.dll
1004	OneDrive.exe	0x556c0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\msvcp140.dll --> For Microsoft Visual C++
1004	OneDrive.exe	0x55630000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\LoggingPlatform.dll
1004	OneDrive.exe	0x54e50000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncClient.dll
1004	OneDrive.exe	0x55850000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\libssl-1_1.dll
1004	OneDrive.exe	0x55730000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncCxPImpl.dll
1004	OneDrive.exe	0x558e0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5Qml.dll
1004	OneDrive.exe	0x63880000	True	True	True	\Windows\System32\wininet.dll
1004	OneDrive.exe	0x5f950000	True	True	True	\Windows\System32\cldapi.dll
1004	OneDrive.exe	0x5add0000	True	True	True	\Windows\System32\mlang.dll
1004	OneDrive.exe	0x55c60000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\ucrtbase.dll
1004	OneDrive.exe	0x55c10000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncRNWin32Lib.dll
1004	OneDrive.exe	0x572b0000	True	True	True	\Windows\System32\Wpc.dll
1004	OneDrive.exe	0x5ed10000	True	True	True	\Windows\System32\Windows.Security.Authentication.Web.Core.dll
1004	OneDrive.exe	0x5c450000	True	True	True	\Windows\System32\Windows.Services.TargetedContent.dll
1004	OneDrive.exe	0x5c430000	True	True	True	\Windows\System32\OnDemandConnRouteHelper.dll
1004	OneDrive.exe	0x5e7b0000	True	True	True	\Windows\System32\vaultcli.dll
1004	OneDrive.exe	0x5f080000	True	True	True	\Windows\System32\edputil.dll
1004	OneDrive.exe	0x5f200000	True	True	True	\Windows\System32\ntshrui.dll
1004	OneDrive.exe	0x62660000	True	True	True	\Windows\System32\UIAutomationCore.dll
1004	OneDrive.exe	0x60ec0000	True	True	True	\Windows\System32\Windows.Networking.Connectivity.dll
1004	OneDrive.exe	0x607a0000	True	True	True	\Windows\System32\wlidprov.dll
1004	OneDrive.exe	0x61f00000	True	True	True	\Windows\System32\OneCoreCommonProxyStub.dll
1004	OneDrive.exe	0x62e40000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17133.1_none_ac4e38d4386f04d2\GdiPlus.dll
1004	OneDrive.exe	0x635c0000	True	True	True	\Windows\System32\BitsProxy.dll
1004	OneDrive.exe	0x67220000	True	True	True	\Windows\System32\atlthunk.dll
1004	OneDrive.exe	0x64370000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5Network.dll
1004	OneDrive.exe	0x64310000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5QmlModels.dll
1004	OneDrive.exe	0x63bf0000	True	True	True	\Windows\System32\Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll
1004	OneDrive.exe	0x66f90000	True	True	True	\Windows\System32\FamilySafetyExt.dll
1004	OneDrive.exe	0x65100000	True	True	True	\Windows\System32\wscapi.dll
1004	OneDrive.exe	0x67f70000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17133.1_none_2c86c9b624d6e8aa\comctl32.dll --> Common ControlLibrary
1004	OneDrive.exe	0x67950000	True	True	True	\Windows\System32\StructuredQuery.dll
1004	OneDrive.exe	0x68560000	True	True	True	\Windows\System32\mpr.dll --> Multiple Provider Router
1004	OneDrive.exe	0x68fc0000	True	True	True	\Windows\System32\Windows.Web.dll
1004	OneDrive.exe	0x72fe0000	True	True	True	\Windows\System32\apphelp.dll
1004	OneDrive.exe	0x6c620000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\OneDriveTelemetryStable.dll
1004	OneDrive.exe	0x6bc60000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\LogUploader.dll
1004	OneDrive.exe	0x69ac0000	True	True	True	\Windows\System32\secur32.dll
1004	OneDrive.exe	0x699d0000	True	True	True	\Windows\System32\srvcli.dll
1004	OneDrive.exe	0x69930000	True	True	True	\Windows\System32\webio.dll
1004	OneDrive.exe	0x699b0000	True	True	True	\Windows\System32\cscapi.dll
1004	OneDrive.exe	0x699f0000	True	True	True	\Windows\System32\netapi32.dll
1004	OneDrive.exe	0x6b8f0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Qt5WinExtras.dll
1004	OneDrive.exe	0x6a620000	True	True	True	\Windows\System32\rasadhlp.dll
1004	OneDrive.exe	0x6a0e0000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
1004	OneDrive.exe	0x6b970000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncViews.dll
1004	OneDrive.exe	0x6c1c0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\Telemetry.dll
1004	OneDrive.exe	0x6c160000	True	True	True	\Windows\System32\RstrtMgr.dll
1004	OneDrive.exe	0x6c130000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\msvcp140_1.dll
1004	OneDrive.exe	0x6c1a0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\WebView2Loader.dll
1004	OneDrive.exe	0x6c2c0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncHost.dll
1004	OneDrive.exe	0x6c240000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\UpdateRingSettings.dll
1004	OneDrive.exe	0x6c5a0000	True	True	True	\Users\maryam.var\AppData\Local\Microsoft\OneDrive\24.020.0128.0003\FileSyncTelemetryExtensions.dll
1004	OneDrive.exe	0x707c0000	True	True	True	\Windows\System32\netprofm.dll
1004	OneDrive.exe	0x6e940000	True	True	True	\Windows\System32\urlmon.dll
1004	OneDrive.exe	0x6e530000	True	True	True	\Windows\System32\samcli.dll
1004	OneDrive.exe	0x6d910000	True	True	True	\Windows\System32\winhttp.dll
1004	OneDrive.exe	0x6d150000	True	True	True	\Windows\System32\npmproxy.dll
1004	OneDrive.exe	0x6e440000	True	True	True	\Windows\System32\AppXDeploymentClient.dll
1004	OneDrive.exe	0x6e3b0000	True	True	True	\Windows\System32\StateRepository.Core.dll
1004	OneDrive.exe	0x6e550000	True	True	True	\Windows\System32\dhcpcsvc.dll
1004	OneDrive.exe	0x6e770000	True	True	True	\Windows\System32\dhcpcsvc6.dll
1004	OneDrive.exe	0x6fc80000	True	True	True	\Windows\System32\TextInputFramework.dll
1004	OneDrive.exe	0x6ec60000	True	True	True	\Windows\System32\iertutil.dll
1004	OneDrive.exe	0x6fc20000	True	True	True	\Windows\System32\InputHost.dll
1004	OneDrive.exe	0x70020000	True	True	True	\Windows\System32\Windows.Storage.Search.dll
1004	OneDrive.exe	0x6fd00000	True	True	True	\Windows\System32\Windows.UI.dll
1004	OneDrive.exe	0x70250000	True	True	True	\Windows\System32\winnsi.dll
1004	OneDrive.exe	0x70190000	True	True	True	\Windows\System32\wkscli.dll
1004	OneDrive.exe	0x71440000	True	True	True	\Windows\System32\CoreUIComponents.dll
1004	OneDrive.exe	0x711a0000	True	True	True	\Windows\System32\xmllite.dll
1004	OneDrive.exe	0x70870000	True	True	True	\Windows\System32\OneCoreUAPCommonProxyStub.dll
1004	OneDrive.exe	0x707f0000	True	True	True	\Windows\System32\taskschd.dll
1004	OneDrive.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll
1004	OneDrive.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
1004	OneDrive.exe	0x71ec0000	True	True	True	\Windows\System32\d3d11.dll
1004	OneDrive.exe	0x717a0000	True	True	True	\Windows\System32\WindowsCodecs.dll
1004	OneDrive.exe	0x72780000	True	True	True	\Windows\System32\CoreMessaging.dll
1004	OneDrive.exe	0x72ed0000	True	True	True	\Windows\System32\winmmbase.dll
1004	OneDrive.exe	0x72dc0000	True	True	True	\Windows\System32\msvcp110_win.dll
1004	OneDrive.exe	0x72db0000	True	True	True	\Windows\System32\wtsapi32.dll
1004	OneDrive.exe	0x72e30000	True	True	True	\Windows\System32\dsreg.dll
1004	OneDrive.exe	0x72f00000	True	True	True	\Windows\System32\winmm.dll
1004	OneDrive.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
1004	OneDrive.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
1004	OneDrive.exe	0x73d50000	True	True	True	\Windows\System32\rsaenh.dll
1004	OneDrive.exe	0x737d0000	True	True	True	\Windows\System32\dxgi.dll
1004	OneDrive.exe	0x73170000	True	True	True	\Windows\System32\wer.dll
1004	OneDrive.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
1004	OneDrive.exe	0x73390000	True	True	True	\Windows\System32\rmclient.dll
1004	OneDrive.exe	0x732c0000	True	True	True	\Windows\System32\dwmapi.dll
1004	OneDrive.exe	0x73410000	True	True	True	\Windows\System32\twinapi.appcore.dll
1004	OneDrive.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
1004	OneDrive.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll

1004	OneDrive.exe	0x74250000	True	True	True	\Windows\System32\cryptbase.dll
1004	OneDrive.exe	0x73ed0000	True	True	True	\Windows\System32\netutils.dll
1004	OneDrive.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
1004	OneDrive.exe	0x73d80000	True	True	True	\Windows\System32\dpapi.dll
1004	OneDrive.exe	0x740b0000	True	True	True	\Windows\System32\mswsock.dll
1004	OneDrive.exe	0x73ee0000	True	True	True	\Windows\System32\dnsapi.dll
1004	OneDrive.exe	0x74230000	True	True	True	\Windows\System32\cryptsp.dll
1004	OneDrive.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
1004	OneDrive.exe	0x74310000	True	True	True	\Windows\System32\ncrypt.dll
1004	OneDrive.exe	0x742e0000	True	True	True	\Windows\System32\ntasn1.dll
1004	OneDrive.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
1004	OneDrive.exe	0x74720000	True	True	True	\Windows\System32\fltLib.dll
1004	OneDrive.exe	0x74660000	True	True	True	\Windows\System32\sspicli.dll
1004	OneDrive.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
1004	OneDrive.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
1004	OneDrive.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
1004	OneDrive.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
1004	OneDrive.exe	0x74790000	True	True	True	\Windows\System32\msasn1.dll
1004	OneDrive.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
1004	OneDrive.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
1004	OneDrive.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
1004	OneDrive.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
